201511270150	63897
201511270155	61676
201511270200	59601
201511270205	61861
201511270210	60718
201511270215	58004
201511270220	54135
201511270225	53118
201511270230	51326
201511270235	49223
201511270240	47963
201511270245	48572
201511270250	46975
201511270255	44783
201511270300	43745
201511270305	46760
201511270310	47016
201511270315	46049
201511270320	43674
201511270325	42656
201511270330	42518
201511270335	40705
201511270340	41121
201511270345	39733
201511270350	38111
201511270355	36684
201511270400	37524
201511270405	40272
201511270410	41166
201511270415	39142
201511270420	37122
201511270425	36103
201511270430	37496
201511270435	38958
201511270440	37390
201511270445	37421
201511270450	36517
201511270455	35327
201511270500	35475
201511270505	38583
201511270510	40416
201511270515	38911
201511270520	37735
201511270525	39097
201511270530	39328
201511270535	40060
201511270540	39438
201511270545	40411
201511270550	40992
201511270555	40587
201511270600	41440
201511270605	45780
201511270610	49201
201511270615	49758
201511270620	48474
201511270625	50301
201511270630	51905
201511270635	52370
201511270640	53550
201511270645	56064
201511270650	58224
201511270655	59131
201511270700	64350
201511270705	69225
201511270710	73140
201511270715	76146
201511270720	77858
201511270725	84353
201511270730	91082
201511270735	99785
201511270740	106673
201511270745	117948
201511270750	129981
201511270755	144981
201511270800	162757
201511270805	192369
201511270810	215755
201511270815	237477
201511270820	254763
201511270825	278278
201511270830	300275
201511270835	326674
201511270840	353874
201511270845	375267
201511270850	393723
201511270855	416477
201511270900	431546
201511270905	457094
201511270910	475926
201511270915	487700
201511270920	499558
201511270925	508776
201511270930	508432
201511270935	516769
201511270940	520441
201511270945	529195
201511270950	534155
201511270955	546782
201511271000	548983
201511271005	563077
201511271010	566786
201511271015	572562
201511271020	571313
201511271025	580641
201511271030	578236
201511271035	582702
201511271040	581458
201511271045	586614
201511271050	586485
201511271055	586730
201511271100	574927
201511271105	583158
201511271110	587029
201511271115	583099
201511271120	570016
201511271125	561929
201511271130	549019
201511271135	535796
201511271140	523685
201511271145	521772
201511271150	508204
201511271155	492548
201511271200	464620
201511271205	455871
201511271210	463247
201511271215	470714
201511271220	483583
201511271225	499813
201511271230	503331
201511271235	506811
201511271240	504151
201511271245	504933
201511271250	508533
201511271255	507745
201511271300	491150
201511271305	487608
201511271310	487275
201511271315	488828
201511271320	491392
201511271325	485800
201511271330	497583
201511271335	508241
201511271340	511674
201511271345	517925
201511271350	515990
201511271355	517568
201511271400	557879
201511271405	572740
201511271410	576335
201511271415	579104
201511271420	585520
201511271425	594914
201511271430	593566
201511271435	599194
201511271440	602793
201511271445	604746
201511271450	608188
201511271455	593154
201511271500	586877
201511271505	594062
201511271510	594105
201511271515	599897
201511271520	605244
201511271525	599943
201511271530	599320
201511271535	591813
201511271540	610994
201511271545	617858
201511271550	602209
201511271555	610886
201511271600	600694
201511271605	592313
201511271615	651095
201511271620	653469
201511271625	658734
201511271630	657695
201511271635	663894
201511271640	664893
201511271645	667191
201511271650	666465
201511271655	637536
201511271725	600431
201511271730	578543
201511271735	573003
201511271740	573880
201511271745	577948
201511271755	567052
201511271800	578531
201511271805	579603
201511271700	619082
201511271705	613569
201511271810	582968
201511271710	611947
201511271715	608989
201511271610	649683
201511271815	580354
201511271820	571125
201511271825	573601
201511271750	596805
201511271720	612858
201511271830	580445
201511271835	586912
201511271840	591845
201511271845	599000
201511271850	607486
201511271900	628074
201511271905	632328
201511271910	636239
201511271915	644747
201511271920	649903
201511271925	653925
201511271930	657287
201511271935	655845
201511271940	657862
201511271945	656136
201511271950	653786
201511271955	654970
201511271855	618630
201511272000	649467
201511272005	646926
201511272010	651581
201511272015	654514
201511272020	653713
201511272025	651806
201511272030	644443
201511272035	633042
201511272040	628687
201511272045	621565
201511272050	618077
201511272055	608234
201511272100	607464
201511272105	606471
201511272110	604629
201511272115	600780
201511272120	584905
201511272125	573113
201511272130	557560
201511272135	551175
201511272140	543822
201511272145	533350
201511272150	517166
201511272155	502377
201511272200	489085
201511272205	477202
201511272210	465953
201511272215	456972
201511272220	445178
201511272225	431371
201511272230	414551
201511272235	405133
201511272240	389975
201511272245	380935
201511272250	363956
201511272255	353426
201511272300	341318
201511272305	332712
201511272310	319866
201511272315	307182
201511272320	295961
201511272325	285387
201511272330	269284
201511272335	258075
201511272340	247984
201511272345	237758
201511272350	226430
201511272355	219727
